profile_id,profile,profile_enabled,enabled,bin_index,R,rate,start,duration,n_bins,r_min,r_max,gain
0,Horn: short triangular pulse,1,1,256,-0.8057142857142856,1.3333333333333335,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,257,-0.7971428571428572,1.2000000000000002,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,258,-0.7885714285714283,1.0666666666666669,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,259,-0.7799999999999998,0.9333333333333336,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,260,-0.7714285714285714,0.7999999999999998,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,261,-0.7628571428571429,0.6666666666666665,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,262,-0.754285714285714,0.5333333333333332,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,263,-0.7457142857142856,0.3999999999999999,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,264,-0.7371428571428571,0.2666666666666666,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,265,-0.7285714285714286,0.1333333333333333,0.5,0.5,701,-3.0,3.0,1.0
0,Horn: short triangular pulse,1,1,266,-0.7199999999999998,0.0,0.5,0.5,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,484,1.1485714285714286,1.0,0.8,1.0,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,485,1.1571428571428575,1.0344827586206897,0.8,1.013793103448276,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,486,1.1657142857142855,1.0689655172413792,0.8,1.0275862068965518,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,487,1.1742857142857144,1.103448275862069,0.8,1.0413793103448277,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,488,1.1828571428571433,1.1379310344827587,0.8,1.0551724137931036,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,489,1.1914285714285713,1.1724137931034484,0.8,1.0689655172413792,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,490,1.2000000000000002,1.206896551724138,0.8,1.0827586206896551,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,491,1.208571428571429,1.2413793103448276,0.8,1.096551724137931,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,492,1.217142857142857,1.2758620689655173,0.8,1.110344827586207,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,493,1.225714285714286,1.3103448275862069,0.8,1.1241379310344828,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,494,1.2342857142857149,1.3448275862068966,0.8,1.1379310344827587,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,495,1.2428571428571429,1.3793103448275863,0.8,1.1517241379310346,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,496,1.2514285714285718,1.4137931034482758,0.8,1.1655172413793102,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,497,1.2599999999999998,1.4482758620689655,0.8,1.1793103448275861,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,498,1.2685714285714287,1.4827586206896552,0.8,1.193103448275862,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,499,1.2771428571428576,1.5172413793103448,0.8,1.206896551724138,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,500,1.2857142857142856,1.5517241379310345,0.8,1.2206896551724138,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,501,1.2942857142857145,1.5862068965517242,0.8,1.2344827586206897,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,502,1.3028571428571434,1.6206896551724137,0.8,1.2482758620689656,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,503,1.3114285714285714,1.6551724137931034,0.8,1.2620689655172415,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,504,1.3200000000000003,1.6896551724137931,0.8,1.2758620689655173,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,505,1.3285714285714292,1.7241379310344827,0.8,1.2896551724137932,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,506,1.3371428571428572,1.7586206896551724,0.8,1.303448275862069,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,507,1.345714285714286,1.793103448275862,0.8,1.3172413793103448,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,508,1.354285714285714,1.8275862068965516,0.8,1.3310344827586207,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,509,1.362857142857143,1.8620689655172413,0.8,1.3448275862068966,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,510,1.3714285714285719,1.896551724137931,0.8,1.3586206896551725,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,511,1.38,1.9310344827586206,0.8,1.3724137931034484,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,512,1.3885714285714288,1.9655172413793103,0.8,1.386206896551724,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,513,1.3971428571428577,2.0,0.8,1.4,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,514,1.4057142857142857,2.0344827586206895,0.8,1.4137931034482758,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,515,1.4142857142857146,2.068965517241379,0.8,1.4275862068965517,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,516,1.4228571428571435,2.103448275862069,0.8,1.4413793103448276,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,517,1.4314285714285715,2.137931034482759,0.8,1.4551724137931035,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,518,1.4400000000000004,2.1724137931034484,0.8,1.4689655172413794,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,519,1.4485714285714284,2.206896551724138,0.8,1.4827586206896552,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,520,1.4571428571428573,2.2413793103448274,0.8,1.4965517241379311,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,521,1.4657142857142862,2.275862068965517,0.8,1.510344827586207,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,522,1.4742857142857142,2.310344827586207,0.8,1.524137931034483,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,523,1.482857142857143,2.344827586206897,0.8,1.5379310344827588,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,524,1.491428571428572,2.3793103448275863,0.8,1.5517241379310347,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,525,1.5,2.413793103448276,0.8,1.5655172413793104,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,526,1.508571428571429,2.4482758620689653,0.8,1.5793103448275863,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,527,1.5171428571428578,2.4827586206896552,0.8,1.5931034482758621,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,528,1.5257142857142858,2.5172413793103448,0.8,1.6068965517241378,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,529,1.5342857142857147,2.5517241379310347,0.8,1.6206896551724137,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,530,1.5428571428571427,2.586206896551724,0.8,1.6344827586206896,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,531,1.5514285714285716,2.6206896551724137,0.8,1.6482758620689655,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,532,1.5600000000000005,2.655172413793103,0.8,1.6620689655172414,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,533,1.5685714285714285,2.689655172413793,0.8,1.6758620689655173,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,534,1.5771428571428574,2.7241379310344827,0.8,1.6896551724137931,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,535,1.5857142857142863,2.7586206896551726,0.8,1.703448275862069,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,536,1.5942857142857143,2.793103448275862,0.8,1.717241379310345,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,537,1.6028571428571432,2.8275862068965516,0.8,1.7310344827586208,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,538,1.611428571428572,2.862068965517241,0.8,1.7448275862068967,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,539,1.62,2.896551724137931,0.8,1.7586206896551726,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,540,1.628571428571429,2.9310344827586206,0.8,1.7724137931034483,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,541,1.637142857142857,2.9655172413793105,0.8,1.7862068965517242,701,-3.0,3.0,1.0
1,Pedestal: longer ramp,1,1,542,1.645714285714286,3.0,0.8,1.8,701,-3.0,3.0,1.0
